date,team1,team2,venue,toss_winner,toss_decision,match_type,season,winner,team1_won,toss_winner_is_team1,team1_historical_win_rate,team2_historical_win_rate,team1_recent_win_rate,team2_recent_win_rate,team1_h2h_win_rate,team2_h2h_win_rate,team1_venue_win_rate,team2_venue_win_rate,team1_historical_sample_size,team2_historical_sample_size,team1_h2h_sample_size,team2_h2h_sample_size,team1_venue_sample_size,team2_venue_sample_size,team1_h2h_reliability,team2_h2h_reliability,team1_venue_reliability,team2_venue_reliability
2016-01-22,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,bat,T20,2015/16,Zimbabwe,0,0,0.2558139534883721,0.2105263157894736,0.6,0.4,0.5714285714285714,0.4285714285714285,0.6666666666666666,0.3333333333333333,43,38,7,7,3,3,MEDIUM,MEDIUM,LOW,LOW
2016-01-26,Australia,India,Adelaide Oval,Australia,field,T20,2015/16,India,0,1,0.5333333333333333,0.5471698113207547,0.6,0.2,0.4444444444444444,0.5555555555555556,0.0,0.5,75,53,9,9,2,0,MEDIUM,MEDIUM,LOW,LOW
2016-01-29,Australia,India,Melbourne Cricket Ground,Australia,field,T20,2015/16,India,0,1,0.5263157894736842,0.5555555555555556,0.4,0.4,0.4,0.6,0.75,0.5,76,54,10,10,8,2,MEDIUM,MEDIUM,MEDIUM,LOW
2016-01-30,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Hong Kong,field,T20,2015/16,Hong Kong,1,1,0.5555555555555556,0.4,0.4,0.6,0.0,1.0,0.5,0.5,9,15,1,1,0,0,LOW,LOW,LOW,LOW
2016-01-31,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Hong Kong,field,T20,2015/16,Scotland,0,1,0.6,0.375,0.4,0.6,0.5,0.5,1.0,0.0,10,16,2,2,1,1,LOW,LOW,LOW,LOW
2016-01-31,Australia,India,Sydney Cricket Ground,Australia,bat,T20,2015/16,India,0,1,0.5194805194805194,0.5636363636363636,0.4,0.4,0.3636363636363636,0.6363636363636364,1.0,0.5,77,55,11,11,3,0,MEDIUM,MEDIUM,LOW,LOW
2016-02-03,United Arab Emirates,Netherlands,ICC Academy,United Arab Emirates,field,T20,2015/16,Netherlands,0,1,0.1666666666666666,0.5769230769230769,0.2,1.0,0.0,1.0,0.5,0.5,6,26,2,2,0,2,LOW,LOW,LOW,LOW
2016-02-04,United Arab Emirates,Scotland,ICC Academy,United Arab Emirates,bat,T20,2015/16,United Arab Emirates,1,1,0.1428571428571428,0.4117647058823529,0.2,0.6,0.0,1.0,0.0,0.5,7,17,1,1,1,2,LOW,LOW,LOW,LOW
2016-02-07,Ireland,Papua New Guinea,Tony Ireland Stadium,Papua New Guinea,field,T20,2015/16,Ireland,1,0,0.5517241379310345,1.0,0.2,1.0,0.0,1.0,0.5,0.5,29,2,1,1,0,0,LOW,LOW,LOW,LOW
2016-02-09,India,Sri Lanka,Maharashtra Cricket Association Stadium,Sri Lanka,field,T20,2015/16,Sri Lanka,0,0,0.5714285714285714,0.5942028985507246,0.6,0.2,0.5,0.5,0.5,0.5,56,69,6,6,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-02-09,Ireland,Papua New Guinea,Tony Ireland Stadium,Papua New Guinea,bat,T20,2015/16,Papua New Guinea,0,0,0.5666666666666667,0.6666666666666666,0.4,0.6666666666666666,0.5,0.5,1.0,0.0,30,3,2,2,1,1,LOW,LOW,LOW,LOW
2016-02-12,India,Sri Lanka,JSCA International Stadium Complex,Sri Lanka,field,T20,2015/16,India,1,0,0.5614035087719298,0.6,0.6,0.4,0.4285714285714285,0.5714285714285714,0.5,0.5,57,70,7,7,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-02-14,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,field,T20,2015/16,Ireland,0,1,0.25,0.5483870967741935,0.4,0.2,0.0,1.0,1.0,1.0,8,31,1,1,1,1,LOW,LOW,LOW,LOW
2016-02-14,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,field,T20,2015/16,India,1,1,0.5689655172413793,0.5915492957746479,0.8,0.2,0.5,0.5,0.5,0.5,58,71,8,8,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-02-16,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,bat,T20,2015/16,United Arab Emirates,1,1,0.2222222222222222,0.5625,0.4,0.4,0.0,1.0,0.5,1.0,9,32,2,2,2,2,LOW,LOW,LOW,LOW
2016-02-19,South Africa,England,Newlands,South Africa,field,T20,2015/16,South Africa,1,1,0.5949367088607594,0.5068493150684932,0.8,1.0,0.625,0.375,0.4,0.3333333333333333,79,73,8,8,5,3,MEDIUM,MEDIUM,MEDIUM,LOW
2016-02-19,Hong Kong,Oman,Khan Shaheb Osman Ali Stadium,Oman,bat,T20,2015/16,Oman,0,0,0.5454545454545454,0.5,0.4,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,11,4,3,3,0,0,LOW,LOW,LOW,LOW
2016-02-21,Hong Kong,United Arab Emirates,Khan Shaheb Osman Ali Stadium,Hong Kong,bat,T20,2015/16,United Arab Emirates,0,1,0.5,0.3,0.4,0.6,0.5,0.5,0.0,0.5,12,10,0,0,1,0,LOW,LOW,LOW,LOW
2016-02-21,South Africa,England,New Wanderers Stadium,South Africa,field,T20,2015/16,South Africa,1,1,0.6,0.5,0.8,0.8,0.6666666666666666,0.3333333333333333,0.6923076923076923,1.0,80,74,9,9,13,1,MEDIUM,MEDIUM,MEDIUM,LOW
2016-02-22,Oman,United Arab Emirates,Shere Bangla National Stadium,Oman,field,T20,2015/16,United Arab Emirates,0,1,0.6,0.3636363636363636,0.6,0.6,0.0,1.0,0.5,0.5,5,11,1,1,0,0,LOW,LOW,LOW,LOW
2016-02-24,India,Bangladesh,Shere Bangla National Stadium,Bangladesh,field,T20,2015/16,India,1,0,0.576271186440678,0.25,0.8,0.4,1.0,0.0,0.8333333333333334,0.2307692307692307,59,44,2,2,6,13,LOW,LOW,MEDIUM,MEDIUM
2016-02-25,Sri Lanka,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,field,T20,2015/16,Sri Lanka,1,0,0.5833333333333334,0.4166666666666667,0.2,0.8,0.5,0.5,1.0,1.0,72,12,0,0,2,1,LOW,LOW,LOW,LOW
2016-02-26,Bangladesh,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,field,T20,2015/16,Bangladesh,1,0,0.2444444444444444,0.3846153846153846,0.4,0.6,0.5,0.5,0.2142857142857142,0.5,45,13,0,0,14,2,LOW,LOW,MEDIUM,LOW
2016-02-27,India,Pakistan,Shere Bangla National Stadium,India,field,T20,2015/16,India,1,1,0.5833333333333334,0.5934065934065934,0.8,0.2,0.8,0.2,0.8571428571428571,0.5,60,91,5,5,7,6,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-02-28,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Bangladesh,bat,T20,2015/16,Bangladesh,1,1,0.2608695652173913,0.589041095890411,0.4,0.4,0.0,1.0,0.2666666666666666,1.0,46,73,4,4,15,3,LOW,LOW,MEDIUM,LOW
2016-02-29,Pakistan,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,bat,T20,2015/16,Pakistan,1,0,0.5869565217391305,0.3571428571428571,0.2,0.6,0.5,0.5,0.4285714285714285,0.3333333333333333,92,14,0,0,7,3,LOW,LOW,MEDIUM,LOW
2016-03-01,India,Sri Lanka,Shere Bangla National Stadium,India,field,T20,2015/16,India,1,1,0.5901639344262295,0.581081081081081,0.8,0.4,0.5555555555555556,0.4444444444444444,0.875,0.75,61,74,9,9,8,4,MEDIUM,MEDIUM,MEDIUM,LOW
2016-03-02,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,T20,2015/16,Bangladesh,1,0,0.2765957446808511,0.5913978494623656,0.4,0.4,0.125,0.875,0.3125,0.5,47,93,8,8,16,8,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-03-03,India,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,bat,T20,2015/16,India,1,0,0.5967741935483871,0.3333333333333333,1.0,0.4,0.5,0.5,0.8888888888888888,0.25,62,15,0,0,9,4,LOW,LOW,MEDIUM,LOW
2016-03-04,South Africa,Australia,Kingsmead,Australia,bat,T20,2015/16,South Africa,1,0,0.6049382716049383,0.5128205128205128,0.8,0.2,0.3571428571428571,0.6428571428571429,0.6666666666666666,0.5,81,78,14,14,6,2,MEDIUM,MEDIUM,MEDIUM,LOW
2016-03-04,Pakistan,Sri Lanka,Shere Bangla National Stadium,Pakistan,field,T20,2015/16,Pakistan,1,1,0.5851063829787234,0.5733333333333334,0.2,0.2,0.6428571428571429,0.3571428571428571,0.4444444444444444,0.6,94,75,14,14,9,5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-03-06,South Africa,Australia,New Wanderers Stadium,Australia,field,T20,2015/16,Australia,0,0,0.6097560975609756,0.5063291139240507,1.0,0.0,0.4,0.6,0.7142857142857143,0.0,82,79,15,15,14,4,MEDIUM,MEDIUM,MEDIUM,LOW
2016-03-06,Bangladesh,India,Shere Bangla National Stadium,India,field,T20,2015/16,India,0,0,0.2916666666666667,0.6031746031746031,0.6,1.0,0.0,1.0,0.3529411764705882,0.9,48,63,3,3,17,10,LOW,LOW,MEDIUM,MEDIUM
2016-03-08,Hong Kong,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,field,T20,2015/16,Zimbabwe,0,1,0.4615384615384615,0.2307692307692307,0.4,0.6,0.5,0.5,0.5,0.5,13,39,0,0,0,0,LOW,LOW,LOW,LOW
2016-03-09,South Africa,Australia,Newlands,South Africa,bat,T20,2015/16,Australia,0,1,0.6024096385542169,0.5125,0.8,0.2,0.375,0.625,0.5,0.8,83,80,16,16,6,5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-03-09,Ireland,Oman,Himachal Pradesh Cricket Association Stadium,Ireland,bat,T20,2015/16,Oman,0,1,0.5454545454545454,0.5,0.4,0.4,0.5,0.5,0.5,0.5,33,6,0,0,0,0,LOW,LOW,LOW,LOW
2016-03-09,Bangladesh,Netherlands,Himachal Pradesh Cricket Association Stadium,Netherlands,field,T20,2015/16,Bangladesh,1,0,0.2857142857142857,0.5925925925925926,0.6,1.0,0.5,0.5,0.5,0.5,49,27,2,2,0,0,LOW,LOW,LOW,LOW
2016-03-10,Scotland,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Zimbabwe,bat,T20,2015/16,Zimbabwe,0,0,0.3888888888888889,0.25,0.4,0.6,0.5,0.5,0.5,1.0,18,40,0,0,0,1,LOW,LOW,LOW,LOW
2016-03-12,Hong Kong,Scotland,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,bat,T20,2015/16,Scotland,0,1,0.4285714285714285,0.3684210526315789,0.2,0.4,0.3333333333333333,0.6666666666666666,0.0,0.0,14,19,3,3,1,1,LOW,LOW,LOW,LOW
2016-03-13,Ireland,Netherlands,Himachal Pradesh Cricket Association Stadium,Ireland,field,T20,2015/16,Netherlands,0,1,0.5294117647058824,0.5714285714285714,0.4,0.8,0.5,0.5,0.0,0.0,34,28,4,4,1,1,LOW,LOW,LOW,LOW
2016-03-13,Bangladesh,Oman,Himachal Pradesh Cricket Association Stadium,Oman,field,T20,2015/16,Bangladesh,1,0,0.3,0.5714285714285714,0.8,0.6,0.5,0.5,1.0,1.0,50,7,0,0,1,1,LOW,LOW,LOW,LOW
2016-03-15,India,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",New Zealand,bat,T20,2015/16,New Zealand,0,0,0.609375,0.5185185185185185,1.0,0.8,0.0,1.0,0.0,0.5,64,81,4,4,1,0,LOW,LOW,LOW,LOW
2016-03-16,Bangladesh,Pakistan,Eden Gardens,Pakistan,bat,T20,2015/16,Pakistan,0,0,0.3137254901960784,0.5894736842105263,0.8,0.4,0.2222222222222222,0.7777777777777778,0.5,0.5,51,95,9,9,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-16,England,West Indies,Wankhede Stadium,West Indies,field,T20,2015/16,West Indies,0,0,0.4933333333333333,0.5,0.6,0.6,0.3333333333333333,0.6666666666666666,1.0,0.5,75,66,12,12,1,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-18,Australia,New Zealand,Himachal Pradesh Cricket Association Stadium,New Zealand,bat,T20,2015/16,New Zealand,0,0,0.5185185185185185,0.524390243902439,0.4,0.8,1.0,0.0,0.5,0.5,81,82,4,4,0,0,LOW,LOW,LOW,LOW
2016-03-18,England,South Africa,Wankhede Stadium,England,field,T20,2015/16,England,1,1,0.4868421052631579,0.5952380952380952,0.4,0.6,0.3,0.7,0.5,0.5,76,84,10,10,2,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-19,India,Pakistan,Eden Gardens,India,field,T20,2015/16,India,1,1,0.6,0.59375,0.8,0.6,0.8333333333333334,0.1666666666666666,0.0,1.0,65,96,6,6,1,1,MEDIUM,MEDIUM,LOW,LOW
2016-03-20,Sri Lanka,West Indies,M Chinnaswamy Stadium,West Indies,field,T20,2015/16,West Indies,0,0,0.5657894736842105,0.5074626865671642,0.2,0.6,0.75,0.25,0.5,0.5,76,67,8,8,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-21,Australia,Bangladesh,M Chinnaswamy Stadium,Australia,field,T20,2015/16,Australia,1,1,0.5121951219512195,0.3076923076923077,0.4,0.6,1.0,0.0,0.5,0.5,82,52,3,3,0,0,LOW,LOW,LOW,LOW
2016-03-22,New Zealand,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",New Zealand,bat,T20,2015/16,New Zealand,1,1,0.5301204819277109,0.5876288659793815,0.8,0.6,0.4285714285714285,0.5714285714285714,0.5,0.5,83,97,14,14,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-23,India,Bangladesh,M Chinnaswamy Stadium,Bangladesh,field,T20,2015/16,India,1,0,0.6060606060606061,0.3018867924528302,0.8,0.4,1.0,0.0,0.0,0.0,66,53,4,4,1,1,LOW,LOW,LOW,LOW
2016-03-25,South Africa,West Indies,"Vidarbha Cricket Association Stadium, Jamtha",West Indies,field,T20,2015/16,West Indies,0,0,0.5882352941176471,0.5147058823529411,0.4,0.6,0.6666666666666666,0.3333333333333333,0.5,0.5,85,68,9,9,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-25,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,bat,T20,2015/16,Australia,1,1,0.5180722891566265,0.5816326530612245,0.6,0.4,0.4166666666666667,0.5833333333333334,0.5,0.0,83,98,12,12,0,1,MEDIUM,MEDIUM,LOW,LOW
2016-03-26,Bangladesh,New Zealand,Eden Gardens,New Zealand,bat,T20,2015/16,New Zealand,0,0,0.2962962962962963,0.5357142857142857,0.4,1.0,0.0,1.0,0.0,0.5,54,84,3,3,1,0,LOW,LOW,LOW,LOW
2016-03-26,England,Sri Lanka,Feroz Shah Kotla,Sri Lanka,field,T20,2015/16,England,1,0,0.4935064935064935,0.5584415584415584,0.4,0.2,0.3333333333333333,0.6666666666666666,0.5,0.5,77,77,6,6,0,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-27,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,bat,T20,2015/16,India,1,0,0.6119402985074627,0.5238095238095238,0.8,0.8,0.6666666666666666,0.3333333333333333,0.5,1.0,67,84,12,12,0,1,MEDIUM,MEDIUM,LOW,LOW
2016-03-28,South Africa,Sri Lanka,Feroz Shah Kotla,South Africa,field,T20,2015/16,South Africa,1,1,0.5813953488372093,0.5512820512820513,0.2,0.0,0.6,0.4,0.5,0.0,86,78,5,5,0,1,MEDIUM,MEDIUM,LOW,LOW
2016-03-30,England,New Zealand,Feroz Shah Kotla,England,field,T20,2015/16,England,1,1,0.5,0.5411764705882353,0.4,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,78,85,12,12,1,0,MEDIUM,MEDIUM,LOW,LOW
2016-03-31,India,West Indies,Wankhede Stadium,West Indies,field,T20,2015/16,West Indies,0,0,0.6176470588235294,0.5217391304347826,0.8,0.8,0.5,0.5,0.0,1.0,68,69,4,4,1,1,LOW,LOW,LOW,LOW
2016-04-03,England,West Indies,Eden Gardens,West Indies,field,T20,2015/16,West Indies,0,0,0.5063291139240507,0.5285714285714286,0.6,1.0,0.3076923076923077,0.6923076923076923,1.0,0.5,79,70,13,13,1,0,MEDIUM,MEDIUM,LOW,LOW
2016-06-18,Zimbabwe,India,Harare Sports Club,India,field,T20,2016,Zimbabwe,1,0,0.2682926829268293,0.6086956521739131,0.8,0.6,0.25,0.75,0.0769230769230769,0.75,41,69,4,4,13,4,LOW,LOW,MEDIUM,LOW
2016-06-20,Zimbabwe,India,Harare Sports Club,Zimbabwe,bat,T20,2016,India,0,1,0.2857142857142857,0.6,1.0,0.6,0.4,0.6,0.1428571428571428,0.6,42,70,5,5,14,5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-06-22,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,T20,2016,India,0,1,0.2790697674418604,0.6056338028169014,0.8,0.6,0.3333333333333333,0.6666666666666666,0.1333333333333333,0.6666666666666666,43,71,6,6,15,6,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-07-05,England,Sri Lanka,The Rose Bowl,Sri Lanka,bat,T20,2016,England,1,0,0.5,0.5443037974683544,0.6,0.0,0.4285714285714285,0.5714285714285714,0.3333333333333333,1.0,80,79,7,7,3,1,MEDIUM,MEDIUM,LOW,LOW
2016-08-27,India,West Indies,Central Broward Regional Park Stadium Turf Ground,India,field,T20,2016,West Indies,0,1,0.6111111111111112,0.5352112676056338,0.6,1.0,0.4,0.6,0.5,1.0,72,71,5,5,0,2,MEDIUM,MEDIUM,LOW,LOW
2016-09-05,Ireland,Hong Kong,"Bready Cricket Club, Magheramason",Hong Kong,bat,T20,2016,Hong Kong,0,0,0.5142857142857142,0.4,0.2,0.0,0.0,1.0,0.0,0.5,35,15,1,1,1,0,LOW,LOW,LOW,LOW
2016-09-06,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,field,T20,2016,Australia,0,1,0.5375,0.5176470588235295,0.0,0.6,0.75,0.25,0.875,0.0,80,85,8,8,8,2,MEDIUM,MEDIUM,MEDIUM,LOW
2016-09-07,England,Pakistan,Old Trafford,England,bat,T20,2016,Pakistan,0,1,0.5061728395061729,0.5757575757575758,0.8,0.4,0.75,0.25,1.0,0.5,81,99,12,12,3,0,MEDIUM,MEDIUM,LOW,LOW
2016-09-09,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,bat,T20,2016,Australia,0,1,0.5308641975308642,0.5232558139534884,0.0,0.6,0.6666666666666666,0.3333333333333333,0.1,0.6666666666666666,81,86,9,9,10,6,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2016-09-23,Pakistan,West Indies,Dubai International Cricket Stadium,Pakistan,field,T20,2016/17,Pakistan,1,1,0.58,0.5416666666666666,0.4,1.0,0.5,0.5,0.4444444444444444,0.5,100,72,4,4,18,0,LOW,LOW,MEDIUM,LOW
2016-09-24,Pakistan,West Indies,Dubai International Cricket Stadium,West Indies,field,T20,2016/17,Pakistan,1,0,0.5841584158415841,0.5342465753424658,0.4,0.8,0.6,0.4,0.4736842105263157,0.0,101,73,5,5,19,1,MEDIUM,MEDIUM,MEDIUM,LOW
2016-09-27,Pakistan,West Indies,Sheikh Zayed Stadium,Pakistan,field,T20,2016/17,Pakistan,1,1,0.5882352941176471,0.527027027027027,0.6,0.6,0.6666666666666666,0.3333333333333333,0.25,0.5,102,74,6,6,4,0,MEDIUM,MEDIUM,LOW,LOW
2017-01-03,New Zealand,Bangladesh,McLean Park,Bangladesh,bat,T20,2016/17,New Zealand,1,0,0.5348837209302325,0.2909090909090909,0.8,0.2,1.0,0.0,0.5,0.5,86,55,4,4,0,0,LOW,LOW,LOW,LOW
2017-01-06,New Zealand,Bangladesh,Bay Oval,Bangladesh,field,T20,2016/17,New Zealand,1,0,0.5402298850574713,0.2857142857142857,0.8,0.0,1.0,0.0,1.0,0.5,87,56,5,5,1,0,MEDIUM,MEDIUM,LOW,LOW
2017-01-08,New Zealand,Bangladesh,Bay Oval,Bangladesh,field,T20,2016/17,New Zealand,1,0,0.5454545454545454,0.2807017543859649,0.8,0.0,1.0,0.0,1.0,0.0,88,57,6,6,2,1,MEDIUM,MEDIUM,LOW,LOW
2017-01-14,Hong Kong,Scotland,Sheikh Zayed Stadium,Scotland,bat,T20,2016/17,Scotland,0,0,0.4375,0.4,0.2,0.4,0.25,0.75,0.3333333333333333,0.0,16,20,4,4,3,1,LOW,LOW,LOW,LOW
2017-01-15,Netherlands,Oman,Sheikh Zayed Stadium,Oman,bat,T20,2016/17,Netherlands,1,0,0.5862068965517241,0.5,0.8,0.4,0.5,0.5,1.0,0.5,29,8,0,0,1,4,LOW,LOW,LOW,LOW
2017-01-16,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,field,T20,2016/17,Oman,0,0,0.4117647058823529,0.4444444444444444,0.2,0.4,0.25,0.75,0.25,0.4,17,9,4,4,4,5,LOW,LOW,LOW,MEDIUM
2017-01-17,Netherlands,Scotland,Sheikh Zayed Stadium,Netherlands,field,T20,2016/17,Scotland,0,1,0.6,0.4285714285714285,0.8,0.6,0.75,0.25,1.0,0.5,30,21,4,4,2,2,LOW,LOW,LOW,LOW
2017-01-18,United Arab Emirates,Ireland,Dubai International Cricket Stadium,Ireland,bat,T20,2016/17,Ireland,0,0,0.3125,0.5,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5,1.0,16,36,3,3,0,6,LOW,LOW,LOW,MEDIUM
2017-01-18,Hong Kong,Netherlands,Dubai International Cricket Stadium,Hong Kong,bat,T20,2016/17,Hong Kong,1,1,0.3888888888888889,0.5806451612903226,0.2,0.6,0.5,0.5,0.5,0.5,18,31,0,0,0,4,LOW,LOW,LOW,LOW
2017-01-19,Oman,Scotland,Dubai International Cricket Stadium,Oman,bat,T20,2016/17,Scotland,0,1,0.5,0.4545454545454545,0.4,0.6,0.5,0.5,0.5,0.3333333333333333,10,22,0,0,0,3,LOW,LOW,LOW,LOW
2017-01-20,South Africa,Sri Lanka,SuperSport Park,Sri Lanka,field,T20,2016/17,South Africa,1,0,0.5862068965517241,0.524390243902439,0.2,0.0,0.6666666666666666,0.3333333333333333,0.4,0.5,87,82,6,6,5,0,MEDIUM,MEDIUM,MEDIUM,LOW
2017-01-20,Ireland,Scotland,Dubai International Cricket Stadium,Scotland,field,T20,2016/17,Ireland,1,0,0.5135135135135135,0.4782608695652174,0.2,0.8,0.6666666666666666,0.3333333333333333,1.0,0.5,37,23,3,3,7,4,LOW,LOW,MEDIUM,LOW
2017-01-22,South Africa,Sri Lanka,New Wanderers Stadium,South Africa,bat,T20,2016/17,Sri Lanka,0,1,0.5909090909090909,0.5180722891566265,0.4,0.0,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.75,88,83,7,7,15,4,MEDIUM,MEDIUM,MEDIUM,LOW
2017-01-25,South Africa,Sri Lanka,Newlands,South Africa,bat,T20,2016/17,Sri Lanka,0,1,0.5842696629213483,0.5238095238095238,0.4,0.2,0.625,0.375,0.4285714285714285,0.0,89,84,8,8,7,1,MEDIUM,MEDIUM,MEDIUM,LOW
2017-01-26,India,England,Green Park,England,field,T20,2016/17,England,0,0,0.6027397260273972,0.5,0.4,0.6,0.375,0.625,0.5,0.5,73,82,8,8,0,0,MEDIUM,MEDIUM,LOW,LOW
2017-01-29,India,England,"Vidarbha Cricket Association Stadium, Jamtha",England,field,T20,2016/17,India,1,0,0.5945945945945946,0.5060240963855421,0.4,0.6,0.3333333333333333,0.6666666666666666,0.0,0.5,74,83,9,9,2,0,MEDIUM,MEDIUM,LOW,LOW
2017-02-01,India,England,M Chinnaswamy Stadium,England,field,T20,2016/17,India,1,0,0.6,0.5,0.6,0.4,0.4,0.6,0.5,0.5,75,84,10,10,2,0,MEDIUM,MEDIUM,LOW,LOW
2017-02-17,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,field,T20,2016/17,Sri Lanka,0,0,0.5287356321839081,0.5294117647058824,0.8,0.4,0.4,0.6,0.6666666666666666,1.0,87,85,10,10,9,1,MEDIUM,MEDIUM,MEDIUM,LOW
2017-02-17,New Zealand,South Africa,Eden Park,New Zealand,field,T20,2016/17,South Africa,0,1,0.550561797752809,0.5777777777777777,0.8,0.4,0.2857142857142857,0.7142857142857143,0.5,1.0,89,90,14,14,10,1,MEDIUM,MEDIUM,MEDIUM,LOW
2017-02-19,Australia,Sri Lanka,"Simonds Stadium, South Geelong",Sri Lanka,field,T20,2016/17,Sri Lanka,0,0,0.5227272727272727,0.5348837209302325,0.6,0.6,0.3636363636363636,0.6363636363636364,0.5,0.5,88,86,11,11,0,0,MEDIUM,MEDIUM,LOW,LOW
2017-02-22,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field,T20,2016/17,Australia,1,0,0.5168539325842697,0.5402298850574713,0.4,0.8,0.3333333333333333,0.6666666666666666,0.0,0.5,89,87,12,12,3,0,MEDIUM,MEDIUM,LOW,LOW
2017-03-26,West Indies,Pakistan,"Kensington Oval, Bridgetown",Pakistan,field,T20,2017,Pakistan,0,0,0.52,0.5922330097087378,0.4,0.8,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,75,103,7,7,7,2,MEDIUM,MEDIUM,MEDIUM,LOW
2017-03-30,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",West Indies,field,T20,2017,Pakistan,0,1,0.5131578947368421,0.5961538461538461,0.2,1.0,0.25,0.75,0.3333333333333333,0.5,76,104,8,8,3,0,MEDIUM,MEDIUM,LOW,LOW
2017-04-01,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,bat,T20,2017,West Indies,1,0,0.5064935064935064,0.6,0.0,1.0,0.2222222222222222,0.7777777777777778,0.25,1.0,77,105,9,9,4,1,MEDIUM,MEDIUM,LOW,LOW
2017-04-02,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,field,T20,2017,Pakistan,0,0,0.5128205128205128,0.5943396226415094,0.2,0.8,0.3,0.7,0.4,0.5,78,106,10,10,5,2,MEDIUM,MEDIUM,MEDIUM,LOW
2017-04-04,Sri Lanka,Bangladesh,R Premadasa Stadium,Bangladesh,bat,T20,2016/17,Sri Lanka,1,0,0.5340909090909091,0.2758620689655172,0.8,0.0,0.8,0.2,0.0909090909090909,0.5,88,58,5,5,11,0,MEDIUM,MEDIUM,MEDIUM,LOW
2017-04-06,Sri Lanka,Bangladesh,R Premadasa Stadium,Bangladesh,bat,T20,2016/17,Bangladesh,0,0,0.5393258426966292,0.2711864406779661,0.8,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,89,59,6,6,12,1,MEDIUM,MEDIUM,MEDIUM,LOW
2017-04-12,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,United Arab Emirates,field,T20,2017,United Arab Emirates,1,1,0.2941176470588235,0.75,0.0,0.75,0.5,0.5,0.6666666666666666,0.5,17,4,0,0,3,0,LOW,LOW,LOW,LOW
2017-04-14,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Papua New Guinea,bat,T20,2017,United Arab Emirates,1,0,0.3333333333333333,0.6,0.2,0.6,1.0,0.0,0.75,0.0,18,5,1,1,4,1,LOW,LOW,LOW,LOW
